order_id,item_id,item,quantity,price,total_item,service_fee,order_id_software
5669,2,Kahuna Burger,1,8.5,8.5,0.0,MEHBQCHQ
5669,68,Boniato frito pequeño,1,3.5,3.5,0.0,MEHBQCHQ
5669,5,Tequeños,1,6.4,6.4,0.0,MEHBQCHQ
5668,35,Burger Cheesebacon,1,10.9,10.9,0.0,AULP5X2W
5668,47,Alitas De Pollo Fritas (7 Uds.),1,7.2,7.2,0.0,AULP5X2W
5667,82,Combo Duo (Para 2),1,26.8,26.8,0.0,BLBA2WFG
5666,40,Chicken Tenders (7 Uds.),1,7.2,7.2,0.0,ARZTVNUC
5666,35,Burger Cheesebacon,1,10.9,10.9,0.0,ARZTVNUC
5666,65,Burger La Riki,1,10.9,10.9,0.0,ARZTVNUC
5665,25,Sweet Home Madrid,2,12.7,25.4,0.0,5F59A
5664,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,60389
5664,12,Sweet Home Alicante,1,12.3,12.3,0.0,60389
5663,25,Sweet Home Madrid,4,12.7,50.8,0.0,B2CA0
5662,25,Sweet Home Madrid,2,12.7,25.4,0.0,6AA1F
5661,68,Boniato frito pequeño,1,3.5,3.5,0.0,B39BA
5661,25,Sweet Home Madrid,2,12.7,25.4,0.0,B39BA
5660,16,Oklahoma Umbrella,1,7.5,7.5,0.0,0D616
5660,99,New York,1,5.2,5.2,0.0,0D616
5659,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,23455
5659,5,Tequeños,1,6.4,6.4,0.0,23455
5659,7,Zima Blue,2,12.2,24.4,0.0,23455
5658,5,Tequeños,2,9.9,19.8,0.0,A1XZBHWJ
5658,142,Perla Negra,1,14.3,14.3,0.0,A1XZBHWJ
5657,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,FCFB8
5656,4,Chicken Tenders,1,7.6,7.6,0.0,8B8D1
5656,17,El Honesto Mike,1,12.3,12.3,0.0,8B8D1
5656,30,Slim Combo (para 1),1,11.9,11.9,0.0,8B8D1
5655,142,Perla Negra,2,14.3,28.6,0.0,APUV91SY
5654,84,Combo Ego (para 1),1,13.4,13.4,0.0,BE1QKC2X
5653,25,Sweet Home Madrid,2,12.7,25.4,0.0,6E109
5652,25,Sweet Home Madrid,1,12.7,12.7,0.0,32932
5652,19,Patatas fritas Grandes,1,4.5,4.5,0.0,32932
5651,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,D7546
5651,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,D7546
5651,5,Tequeños,1,6.4,6.4,0.0,D7546
5651,3,Sweet Home Sanvi,1,12.3,12.3,0.0,D7546
5650,25,Sweet Home Madrid,2,12.7,25.4,0.0,9F19A
5650,4,Chicken Tenders,1,7.6,7.6,0.0,9F19A
5649,74,Nestea Té Negro Limón lata 330ml.,1,1.9,1.9,0.0,7DDBA
5649,63,Hamburguesa Beety Miranda,1,12.7,12.7,0.0,7DDBA
5649,94,Gofre,1,5.5,5.5,0.0,7DDBA
5648,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,MCJSBUAE
5648,7,Zima Blue,1,12.2,12.2,0.0,MCJSBUAE
5647,11,Alitas,1,7.2,7.2,0.0,275A5
5647,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,275A5
5647,25,Sweet Home Madrid,2,12.7,25.4,0.0,275A5
5646,25,Sweet Home Madrid,2,12.7,25.4,0.0,E0521
5646,19,Patatas fritas Grandes,1,4.5,4.5,0.0,E0521
5645,19,Patatas fritas Grandes,1,4.5,4.5,0.0,46676
5645,74,Nestea Té Negro Limón lata 330ml.,1,1.9,1.9,0.0,46676
5645,25,Sweet Home Madrid,2,12.7,25.4,0.0,46676
5644,98,Sprite lata 330ml.,1,1.9,1.9,0.0,98617
5644,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,98617
5644,74,Nestea Té Negro Limón lata 330ml.,1,1.9,1.9,0.0,98617
5644,25,Sweet Home Madrid,3,12.7,38.1,0.0,98617
5644,5,Tequeños,2,6.4,12.8,0.0,98617
5644,19,Patatas fritas Grandes,1,4.5,4.5,0.0,98617
5644,42,Coca-Cola Sabor Original lata 330ml.,2,1.9,3.8,0.0,98617
5643,25,Sweet Home Madrid,2,12.7,25.4,0.0,08F32
5643,26,Salsa BBQ-Bourbon,1,1.5,1.5,0.0,08F32
5643,19,Patatas fritas Grandes,2,4.5,9.0,0.0,08F32
5643,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,08F32
5642,68,Boniato frito pequeño,1,3.5,3.5,0.0,3D15D
5642,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,3D15D
5642,20,Charles Wells,1,8.3,8.3,0.0,3D15D
5641,25,Sweet Home Madrid,2,12.7,25.4,0.0,20D62
5641,11,Alitas,1,7.2,7.2,0.0,20D62
5640,17,El Honesto Mike,2,12.7,25.4,0.0,7AE62
5640,19,Patatas fritas Grandes,1,4.5,4.5,0.0,7AE62
5639,19,Patatas fritas Grandes,1,4.5,4.5,0.0,A53C2
5639,25,Sweet Home Madrid,2,12.7,25.4,0.0,A53C2
5638,25,Sweet Home Madrid,2,12.7,25.4,0.0,80634
5638,4,Chicken Tenders,1,7.6,7.6,0.0,80634
5638,19,Patatas fritas Grandes,1,4.5,4.5,0.0,80634
5637,25,Sweet Home Madrid,2,12.7,25.4,0.0,MJ1BRC1F
5637,19,Patatas fritas Grandes,1,4.5,4.5,0.0,MJ1BRC1F
5636,16,Oklahoma Umbrella,1,7.5,7.5,0.0,766611663
5636,68,Boniato frito pequeño,1,3.5,3.5,0.0,766611663
5636,2,Kahuna Burger,1,8.1,8.1,0.0,766611663
5636,14,Patatas fritas L,1,4.5,4.5,0.0,766611663
5635,141,Custom Burger,1,9.5,9.5,0.0,AHR4VNYM
5634,24,Slim Combo (Para 1),1,11.9,11.9,0.0,M9TYARLA
5633,19,Patatas fritas Grandes,1,4.5,4.5,0.0,88D9C
5633,25,Sweet Home Madrid,2,12.7,25.4,0.0,88D9C
5632,25,Sweet Home Madrid,2,12.7,25.4,0.0,A35A8
5632,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,A35A8
5631,30,Slim Combo (para 1),1,11.9,11.9,0.0,F2BCD
5630,109,Hamburguesa La Muergana,1,14.5,14.5,0.0,B6GTUATU
5630,83,Nachos Anaya,1,12.2,12.2,0.0,B6GTUATU
5630,60,Hamburguesa La Uno,1,14.6,14.6,0.0,B6GTUATU
5629,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,766614765
5629,14,Patatas fritas L,1,4.5,4.5,0.0,766614765
5629,9,El honesto Mike,1,12.3,12.3,0.0,766614765
5628,14,Patatas fritas L,1,4.5,4.5,0.0,766616562
5628,6,Ned Kelly,1,10.9,10.9,0.0,766616562
5628,12,Sweet Home Alicante,1,12.3,12.3,0.0,766616562
5627,25,Sweet Home Madrid,2,12.7,25.4,0.0,38F69
5626,2,Kahuna Burger,1,8.5,8.5,0.0,22CCB
5626,19,Patatas fritas Grandes,1,4.5,4.5,0.0,22CCB
5626,7,Zima Blue,1,12.2,12.2,0.0,22CCB
5625,25,Sweet Home Madrid,2,12.7,25.4,0.0,E40E7
5625,19,Patatas fritas Grandes,1,4.5,4.5,0.0,E40E7
5625,28,Cheesecake de Oreo,1,4.2,4.2,0.0,E40E7
5624,38,Boniato frito grande,1,6.9,6.9,0.0,A35FC
5624,25,Sweet Home Madrid,2,12.7,25.4,0.0,A35FC
5623,68,Boniato frito pequeño,1,3.5,3.5,0.0,BKTAFNKR
5623,200,El Pelirrojo Jimmy,1,10.7,10.7,0.0,BKTAFNKR
5622,25,Sweet Home Madrid,2,12.7,25.4,0.0,C422E
5622,19,Patatas fritas Grandes,2,4.5,9.0,0.0,C422E
5621,5,Tequeños,2,6.4,12.8,0.0,C7546
5621,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,C7546
5621,12,Sweet Home Alicante,1,12.3,12.3,0.0,C7546
5620,12,Sweet Home Alicante,1,12.3,12.3,0.0,4EAAE
5620,6,Ned Kelly,1,10.9,10.9,0.0,4EAAE
5620,19,Patatas fritas Grandes,1,4.5,4.5,0.0,4EAAE
5619,16,Oklahoma Umbrella,1,7.5,7.5,0.0,AB319
5619,25,Sweet Home Madrid,1,12.7,12.7,0.0,AB319
5619,29,Salsa X,1,1.5,1.5,0.0,AB319
5619,5,Tequeños,1,6.4,6.4,0.0,AB319
5619,19,Patatas fritas Grandes,1,4.5,4.5,0.0,AB319
5618,20,Charles Wells,1,8.3,8.3,0.0,BA17C
5618,4,Chicken Tenders,1,7.6,7.6,0.0,BA17C
5618,19,Patatas fritas Grandes,1,4.5,4.5,0.0,BA17C
5618,200,El Pelirrojo Jimmy,1,10.7,10.7,0.0,BA17C
5617,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,D92C6
5617,2,Kahuna Burger,1,8.5,8.5,0.0,D92C6
5616,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,766625707
5616,9,El honesto Mike,1,12.3,12.3,0.0,766625707
5616,11,Alitas,1,7.2,7.2,0.0,766625707
5616,23,Patatas fritas S,1,2.5,2.5,0.0,766625707
5615,25,Sweet Home Madrid,2,12.7,25.4,0.0,0D921
5614,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,BZJ8PAPP
5614,24,Slim Combo (Para 1),1,11.9,11.9,0.0,BZJ8PAPP
5613,19,Patatas fritas Grandes,1,4.5,4.5,0.0,A5157
5613,25,Sweet Home Madrid,2,12.7,25.4,0.0,A5157
5613,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,A5157
5612,160,Tequenutella PL,1,3.9,3.9,0.0,8B584
5612,56,Arepa Reina Pepiada,2,7.7,15.4,0.0,8B584
5612,5,Tequeños,1,9.9,9.9,0.0,8B584
5611,5,Tequeños,2,9.9,19.8,0.0,210F4
5611,142,Perla Negra,4,14.3,57.2,0.0,210F4
5610,142,Perla Negra,2,14.3,28.6,0.0,BD166
5610,162,Cocacola zero bote,1,1.9,1.9,0.0,BD166
5609,142,Perla Negra,4,14.3,57.2,0.0,4193A
5608,5,Tequeños,1,6.4,6.4,0.0,ED6D5
5608,24,Slim Combo (Para 1),1,11.9,11.9,0.0,ED6D5
5608,68,Boniato frito pequeño,1,3.5,3.5,0.0,ED6D5
5607,7,Zima Blue,1,11.7,11.7,0.0,80FA3
5607,20,Charles Wells,1,8.3,8.3,0.0,80FA3
5607,5,Tequeños,1,6.4,6.4,0.0,80FA3
5606,60,Hamburguesa La Uno,1,14.6,14.6,0.0,B16BYLL7
5606,83,Nachos Anaya,1,12.2,12.2,0.0,B16BYLL7
5605,20,Charles Wells,2,8.3,8.3,0.0,766551664
5605,68,Boniato frito pequeño,1,3.5,3.5,0.0,766551664
5604,14,Patatas fritas L,1,4.5,4.5,0.0,766630152
5604,37,Tarta Marquesa de Nutella,1,4.5,4.5,0.0,766630152
5604,2,Kahuna Burger,2,8.1,16.2,0.0,766630152
5603,5,Tequeños,1,6.4,6.4,0.0,32388
5603,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,32388
5603,16,Oklahoma Umbrella,2,7.5,15.0,0.0,32388
5602,155,Trío Criollo,1,12.2,12.2,0.0,AR3CHRR1
5602,89,El Zar,1,14.9,14.9,0.0,AR3CHRR1
5601,20,Charles Wells,1,8.3,8.3,0.0,BC3C4
5601,200,El Pelirrojo Jimmy,1,10.7,10.7,0.0,BC3C4
5601,4,Chicken Tenders,1,7.6,7.6,0.0,BC3C4
5601,19,Patatas fritas Grandes,1,4.5,4.5,0.0,BC3C4
5601,11,Alitas,1,7.2,7.2,0.0,BC3C4
5600,5,Tequeños,1,6.4,6.4,0.0,973E3
5600,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,973E3
5600,12,Sweet Home Alicante,1,12.3,12.3,0.0,973E3
5599,4,Chicken Tenders,1,7.6,7.6,0.0,D5A47
5599,19,Patatas fritas Grandes,1,4.5,4.5,0.0,D5A47
5598,7,Zima Blue,1,12.2,12.2,0.0,AAFF5
5598,5,Tequeños,1,6.4,6.4,0.0,AAFF5
5597,3,Sweet Home Sanvi,1,12.3,12.3,0.0,766632594
5597,9,El honesto Mike,1,12.3,12.3,0.0,766632594
5596,142,Perla Negra,2,14.3,28.6,0.0,75E0D
5595,20,Charles Wells,1,8.3,8.3,0.0,223A7
5595,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,223A7
5594,19,Patatas fritas Grandes,1,4.5,4.5,0.0,99361
5594,25,Sweet Home Madrid,1,12.7,12.7,0.0,99361
5594,2,Kahuna Burger,1,8.5,8.5,0.0,99361
5593,20,Charles Wells,1,8.7,8.7,0.0,6DC4B
5593,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,6DC4B
5593,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,6DC4B
5592,2,Kahuna Burger,1,8.1,8.1,0.0,BT7AQGDN
5592,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BT7AQGDN
5591,16,Oklahoma Umbrella,1,7.5,7.5,0.0,766632548
5590,9,El honesto Mike,1,12.3,12.3,0.0,766619988
5589,19,Patatas fritas Grandes,1,4.5,4.5,0.0,69EC3
5589,6,Ned Kelly,1,10.9,10.9,0.0,69EC3
5589,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,69EC3
5589,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,69EC3
5589,20,Charles Wells,1,8.3,8.3,0.0,69EC3
5588,20,Charles Wells,2,8.3,16.6,0.0,97BCD
5588,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,97BCD
5588,16,Oklahoma Umbrella,1,7.5,7.5,0.0,97BCD
5588,19,Patatas fritas Grandes,1,4.5,4.5,0.0,97BCD
5587,7,Zima Blue,2,11.7,23.4,0.0,B9A12
5587,3,Sweet Home Sanvi,1,12.3,12.3,0.0,B9A12
5587,5,Tequeños,1,6.4,6.4,0.0,B9A12
5587,19,Patatas fritas Grandes,2,4.5,9.0,0.0,B9A12
5587,6,Ned Kelly,1,10.9,10.9,0.0,B9A12
5586,12,Sweet Home Alicante,2,12.3,24.6,0.0,7E5A9
5586,2,Kahuna Burger,1,8.1,8.1,0.0,7E5A9
5586,6,Ned Kelly,1,10.9,10.9,0.0,7E5A9
5586,19,Patatas fritas Grandes,2,4.5,9.0,0.0,7E5A9
5585,25,Sweet Home Madrid,2,12.7,25.4,0.0,E94E5
5585,68,Boniato frito pequeño,1,3.5,3.5,0.0,E94E5
5585,19,Patatas fritas Grandes,1,4.5,4.5,0.0,E94E5
5584,201,Padro,1,9.8,9.8,0.0,C2F16
5584,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,C2F16
5583,4,Chicken Tenders,1,7.6,7.6,0.0,FF650
5583,200,El Pelirrojo Jimmy,2,10.7,21.4,0.0,FF650
5583,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,FF650
5583,20,Charles Wells,1,8.3,8.3,0.0,FF650
5582,16,Oklahoma Umbrella,1,7.5,7.5,0.0,MX74QBFC
5582,5,Tequeños,1,6.4,6.4,0.0,MX74QBFC
5581,125,Cheesebacon,1,12.5,12.5,0.0,AAWTGZAW
5581,102,Beety Miranda,1,12.7,12.7,0.0,AAWTGZAW
5580,20,Charles Wells,1,8.3,8.3,0.0,3BB92
5580,2,Kahuna Burger,1,8.1,8.1,0.0,3BB92
5580,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,3BB92
5579,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BNLNLWX6
5579,2,Kahuna Burger,1,8.1,8.1,0.0,BNLNLWX6
5578,12,Sweet Home Alicante,1,12.3,12.3,0.0,1249B
5578,19,Patatas fritas Grandes,1,4.5,4.5,0.0,1249B
5577,82,Combo Duo (Para 2),1,26.8,26.8,0.0,D86EC
5575,24,Slim Combo (Para 1),1,11.9,11.9,0.0,2AA42
5576,2,Kahuna Burger,2,8.1,16.2,0.0,04620
5576,19,Patatas fritas Grandes,1,4.5,4.5,0.0,04620
5576,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,04620
5574,92,Cocacola bote,1,1.9,1.9,0.0,ALRP139E
5574,5,Tequeños,1,9.9,9.9,0.0,ALRP139E
5574,142,Perla Negra,1,14.3,14.3,0.0,ALRP139E
5574,160,Tequenutella PL,1,3.9,3.9,0.0,ALRP139E
5574,21,RABIOSA,1,14.2,14.2,0.0,ALRP139E
5573,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,8E770
5572,25,Sweet Home Madrid,1,12.7,12.7,0.0,85DFF
5572,19,Patatas fritas Grandes,1,4.5,4.5,0.0,85DFF
5571,16,Oklahoma Umbrella,1,7.5,7.5,0.0,766638396
5570,50,Hamburguesa La Caprichosa,1,12.9,12.9,0.0,B74F5
5570,60,Hamburguesa La Uno,1,14.6,14.6,0.0,B74F5
5569,201,Padro,1,9.8,9.8,0.0,766643656
5569,23,Patatas fritas S,1,2.5,2.5,0.0,766643656
5568,24,Slim Combo (Para 1),1,11.9,11.9,0.0,M5Q1F81Q
5567,20,Charles Wells,1,8.7,8.7,0.0,A2A91
5567,68,Boniato frito pequeño,1,3.5,3.5,0.0,A2A91
5567,11,Alitas,1,7.2,7.2,0.0,A2A91
5567,7,Zima Blue,1,12.2,12.2,0.0,A2A91
5566,54,Sweet Home Benidorm,3,12.3,36.9,0.0,E55A7
5566,19,Patatas fritas Grandes,1,4.5,4.5,0.0,E55A7
5565,2,Kahuna Burger,1,8.5,8.5,0.0,0DA25
5565,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,0DA25
5565,11,Alitas,1,7.2,7.2,0.0,0DA25
5564,19,Patatas fritas Grandes,1,4.5,4.5,0.0,CB9C5
5564,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,CB9C5
5563,38,Boniato frito grande,1,6.9,6.9,0.0,766634017
5563,11,Alitas,1,7.2,7.2,0.0,766634017
5563,14,Patatas fritas L,1,4.5,4.5,0.0,766634017
5563,3,Sweet Home Sanvi,1,12.3,12.3,0.0,766634017
5563,20,Charles Wells,1,8.3,8.3,0.0,766634017
5563,16,Oklahoma Umbrella,2,7.5,15.0,0.0,766634017
5562,68,Boniato frito pequeño,1,3.5,3.5,0.0,M4L8K9Q6
5562,25,Sweet Home Madrid,1,12.7,12.7,0.0,M4L8K9Q6
5561,68,Boniato frito pequeño,1,3.5,3.5,0.0,MVQ7BC1H
5561,2,Kahuna Burger,1,8.5,8.5,0.0,MVQ7BC1H
5561,19,Patatas fritas Grandes,1,4.5,4.5,0.0,MVQ7BC1H
5561,7,Zima Blue,1,12.2,12.2,0.0,MVQ7BC1H
5561,25,Sweet Home Madrid,1,12.7,12.7,0.0,MVQ7BC1H
5560,46,Tequeños (4 Uds.),1,5.9,5.9,0.0,AS1HTN77
5560,33,Patatas Fritas,1,2.5,2.5,0.0,AS1HTN77
5560,34,Burger La Uno Basic,2,12.6,25.2,0.0,AS1HTN77
5559,81,LA UNO,1,14.6,14.6,0.0,A67TLNDA
5559,5,Tequeños,1,9.9,9.9,0.0,A67TLNDA
5558,17,El Honesto Mike,1,12.3,12.3,0.0,7E193
5558,19,Patatas fritas Grandes,2,4.5,9.0,0.0,7E193
5558,12,Sweet Home Alicante,1,12.3,12.3,0.0,7E193
5557,25,Sweet Home Madrid,1,12.7,12.7,0.0,56446
5557,5,Tequeños,1,6.4,6.4,0.0,56446
5557,6,Ned Kelly,1,11.4,11.4,0.0,56446
5556,19,Patatas fritas Grandes,1,4.5,4.5,0.0,6942F
5556,12,Sweet Home Alicante,2,12.3,24.6,0.0,6942F
5555,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,MKBQVDPY
5555,2,Kahuna Burger,1,8.5,8.5,0.0,MKBQVDPY
5554,33,Patatas Fritas,1,2.9,2.9,0.0,7581D
5554,65,Burger La Riki,1,11.9,11.9,0.0,7581D
5554,53,Boniato Frito,1,3.9,3.9,0.0,7581D
5553,68,Boniato frito pequeño,1,3.5,3.5,0.0,BS8PY1CZ
5553,200,El Pelirrojo Jimmy,1,10.7,10.7,0.0,BS8PY1CZ
5552,35,Burger Cheesebacon,2,10.9,21.8,0.0,A7DGMNZW
5552,33,Patatas Fritas,2,2.5,5.0,0.0,A7DGMNZW
5551,113,Hamburguesa La Dos,1,15.7,15.7,0.0,BQDMTHXD
5550,20,Charles Wells,1,8.3,8.3,0.0,BTWE9PUK
5550,54,Sweet Home Benidorm,1,12.3,12.3,0.0,BTWE9PUK
5550,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BTWE9PUK
5549,29,Salsa X,1,1.5,1.5,0.0,54ED0
5549,2,Kahuna Burger,1,8.1,8.1,0.0,54ED0
5549,19,Patatas fritas Grandes,1,4.5,4.5,0.0,54ED0
5549,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,54ED0
5548,16,Oklahoma Umbrella,2,7.5,15.0,0.0,83470
5548,19,Patatas fritas Grandes,2,4.5,9.0,0.0,83470
5548,2,Kahuna Burger,1,8.1,8.1,0.0,83470
5548,8,Salsa Sweet-Umbrella,1,1.5,1.5,0.0,83470
5548,6,Ned Kelly,1,10.9,10.9,0.0,83470
5548,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,83470
5548,38,Boniato frito grande,1,6.9,6.9,0.0,83470
5547,2,Kahuna Burger,1,8.1,8.1,0.0,85200
5547,19,Patatas fritas Grandes,1,4.5,4.5,0.0,85200
5547,201,Padro,1,9.8,9.8,0.0,85200
5546,20,Charles Wells,2,8.3,16.6,0.0,DCE5D
5546,42,Coca-Cola Sabor Original lata 330ml.,2,1.9,3.8,0.0,DCE5D
5546,19,Patatas fritas Grandes,1,4.5,4.5,0.0,DCE5D
5546,11,Alitas,1,7.2,7.2,0.0,DCE5D
5545,24,Slim Combo (Para 1),1,11.9,11.9,0.0,MYSGXBCF
5544,6,Ned Kelly,1,11.4,11.4,0.0,MKNSD3UT
5544,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,MKNSD3UT
5544,19,Patatas fritas Grandes,1,4.5,4.5,0.0,MKNSD3UT
5543,11,Alitas,1,7.2,7.2,0.0,4013B
5543,6,Ned Kelly,2,10.9,21.8,0.0,4013B
5543,5,Tequeños,1,6.4,6.4,0.0,4013B
5543,19,Patatas fritas Grandes,1,4.5,4.5,0.0,4013B
5543,12,Sweet Home Alicante,2,12.3,24.6,0.0,4013B
5543,7,Zima Blue,1,11.7,11.7,0.0,4013B
5542,142,Perla Negra,1,14.3,14.3,0.0,A5D3E
5542,160,Tequenutella PL,1,3.9,3.9,0.0,A5D3E
5541,81,LA UNO,1,14.6,14.6,0.0,10400
5541,80,Arepa Sifrina,1,7.7,7.7,0.0,10400
5540,11,Alitas,1,7.2,7.2,0.0,766655881
5540,201,Padro,1,9.8,9.8,0.0,766655881
5540,5,Tequeños,1,6.4,6.4,0.0,766655881
5540,14,Patatas fritas L,1,4.5,4.5,0.0,766655881
5539,2,Kahuna Burger,1,8.1,8.1,0.0,766642222
5539,14,Patatas fritas L,1,4.5,4.5,0.0,766642222
5539,3,Sweet Home Sanvi,1,12.3,12.3,0.0,766642222
5539,4,Chicken Tenders,1,7.6,7.6,0.0,766642222
5538,20,Charles Wells,1,8.3,8.3,0.0,766655043
5538,5,Tequeños,1,6.4,6.4,0.0,766655043
5537,201,Padro,1,9.8,9.8,0.0,C8F39
5537,19,Patatas fritas Grandes,2,4.5,9.0,0.0,C8F39
5537,2,Kahuna Burger,2,8.1,16.2,0.0,C8F39
5536,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,BUVR2QS1
5535,142,Perla Negra,1,14.3,14.3,0.0,613E5
5535,160,Tequenutella PL,1,3.9,3.9,0.0,613E5
5534,29,Salsa X,1,1.5,1.5,0.0,51327
5534,12,Sweet Home Alicante,2,12.3,24.6,0.0,51327
5534,68,Boniato frito pequeño,1,3.5,3.5,0.0,51327
5534,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,51327
5533,33,Patatas Fritas,2,2.5,5.0,0.0,ADLL1BEZ
5533,34,Burger La Uno Basic,1,12.6,12.6,0.0,ADLL1BEZ
5533,65,Burger La Riki,1,10.9,10.9,0.0,ADLL1BEZ
5532,200,El Pelirrojo Jimmy,1,10.7,10.7,0.0,71711
5532,2,Kahuna Burger,2,8.1,16.2,0.0,71711
5532,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,71711
5531,24,Slim Combo (Para 1),1,11.9,11.9,0.0,ML1QYJN6
5530,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,M6XUEJNC
5530,6,Ned Kelly,1,11.4,11.4,0.0,M6XUEJNC
5529,34,Burger La Uno Basic,2,12.6,25.2,0.0,AYXLL9G3
5528,12,Sweet Home Alicante,1,12.3,12.3,0.0,72523
5528,16,Oklahoma Umbrella,1,7.5,7.5,0.0,72523
5528,20,Charles Wells,1,8.3,8.3,0.0,72523
5528,68,Boniato frito pequeño,1,3.5,3.5,0.0,72523
5527,82,Combo Duo (Para 2),1,26.8,26.8,0.0,AD57E
5526,80,Arepa Sifrina,1,7.7,7.7,0.0,0A2CF
5526,126,La Dos,1,15.7,15.7,0.0,0A2CF
5525,12,Sweet Home Alicante,1,12.3,12.3,0.0,D217A
5525,6,Ned Kelly,1,10.9,10.9,0.0,D217A
5525,68,Boniato frito pequeño,1,3.5,3.5,0.0,D217A
5525,19,Patatas fritas Grandes,1,4.5,4.5,0.0,D217A
5524,25,Sweet Home Madrid,2,12.7,25.4,0.0,7913C
5524,201,Padro,1,9.8,9.8,0.0,7913C
5524,19,Patatas fritas Grandes,1,4.5,4.5,0.0,7913C
5523,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,FC096
5522,19,Patatas fritas Grandes,1,4.5,4.5,0.0,EC7C5
5522,25,Sweet Home Madrid,2,12.7,25.4,0.0,EC7C5
5521,12,Sweet Home Alicante,1,12.3,12.3,0.0,8F96E
5521,5,Tequeños,1,6.4,6.4,0.0,8F96E
5521,20,Charles Wells,1,8.3,8.3,0.0,8F96E
5521,4,Chicken Tenders,1,7.6,7.6,0.0,8F96E
5520,24,Slim Combo (Para 1),1,11.9,11.9,0.0,MJEP1LHC
5519,25,Sweet Home Madrid,2,12.7,25.4,0.0,86B14
5519,19,Patatas fritas Grandes,1,4.5,4.5,0.0,86B14
5518,110,Hamburguesa La Inglesa,1,12.3,12.3,0.0,6ADC1
5518,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,6ADC1
5517,20,Charles Wells,2,8.7,17.4,0.0,BE587
5516,5,Tequeños,1,6.4,6.4,0.0,6AF5F
5516,24,Slim Combo (Para 1),1,11.9,11.9,0.0,6AF5F
5515,1,Patatas fritas Pequeñas,3,2.5,7.5,0.0,8DF12
5515,25,Sweet Home Madrid,1,12.7,12.7,0.0,8DF12
5515,6,Ned Kelly,1,11.4,11.4,0.0,8DF12
5515,2,Kahuna Burger,2,8.5,17.0,0.0,8DF12
5514,20,Charles Wells,1,8.3,8.3,0.0,766662471
5513,2,Kahuna Burger,1,8.1,8.1,0.0,396AD
5513,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,396AD
5513,16,Oklahoma Umbrella,1,7.5,7.5,0.0,396AD
5512,2,Kahuna Burger,1,8.1,8.1,0.0,BZPCLAED
5512,19,Patatas fritas Grandes,1,4.5,4.5,0.0,BZPCLAED
5512,7,Zima Blue,1,11.7,11.7,0.0,BZPCLAED
5511,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,056A1
5511,20,Charles Wells,1,8.3,8.3,0.0,056A1
5510,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,M1BTV1P6
5510,4,Chicken Tenders,1,7.6,7.6,0.0,M1BTV1P6
