createdtime,createdtimeutc,location,orderid,channel,payment,paymentamount,subtotal,vat,productnames,itemprice,itemquantities,discounttotal
2023-11-12 21:11:08+0100,2023-11-12 20:11:08,Alicante - Bazan,A8R9NFYR,Glovo,CARD,53.0,53.0,0.0,Huevo Frito,100,2,0.0
2023-11-12 21:11:08+0100,2023-11-12 20:11:08,Alicante - Bazan,A8R9NFYR,Glovo,CARD,53.0,53.0,0.0,La Muergana,1450,1,0.0
2023-11-12 21:11:08+0100,2023-11-12 20:11:08,Alicante - Bazan,A8R9NFYR,Glovo,CARD,53.0,53.0,0.0,Madurada HECHA en lugar de carne normal,150,1,0.0
2023-11-12 21:11:08+0100,2023-11-12 20:11:08,Alicante - Bazan,A8R9NFYR,Glovo,CARD,53.0,53.0,0.0,Perla Negra,1430,1,0.0
2023-11-12 21:11:08+0100,2023-11-12 20:11:08,Alicante - Bazan,A8R9NFYR,Glovo,CARD,53.0,53.0,0.0,Madurada PUNTO en lugar de carne normal,150,1,0.0
2023-11-12 21:21:24+0100,2023-11-12 20:21:24,Alicante - Periodista Rodolfo Salazar,882,Glovo,CARD,16.3,16.3,0.0,Combo Ego (para 1),1340,1,0.0
2023-11-12 21:21:24+0100,2023-11-12 20:21:24,Alicante - Periodista Rodolfo Salazar,882,Glovo,CARD,16.3,16.3,0.0,Dos Tequenutellas,290,1,0.0
2023-11-12 21:07:32+0100,2023-11-12 20:07:32,Alicante - Bazan,34C7E,Uber Eats,ONLINE,24.7,24.7,2.25,Ei-ou,1820,1,0.0
2023-11-12 21:07:32+0100,2023-11-12 20:07:32,Alicante - Bazan,34C7E,Uber Eats,ONLINE,24.7,24.7,2.25,Madurada PUNTO en lugar de carne normal,150,1,0.0
2023-11-12 21:07:32+0100,2023-11-12 20:07:32,Alicante - Bazan,34C7E,Uber Eats,ONLINE,24.7,24.7,2.25,Mixto de patatas y boniato,150,1,0.0
2023-11-12 21:07:32+0100,2023-11-12 20:07:32,Alicante - Bazan,34C7E,Uber Eats,ONLINE,24.7,24.7,2.25,Extra Carne Madurada (dry-aged),350,1,0.0
2023-11-12 20:35:22+0100,2023-11-12 19:35:22,Alicante - Bazan,A8487,Uber Eats,ONLINE,17.4,17.4,1.58,Cocacola bote,190,1,0.0
2023-11-12 20:35:22+0100,2023-11-12 19:35:22,Alicante - Bazan,A8487,Uber Eats,ONLINE,17.4,17.4,1.58,La Muergana,1450,1,0.0
2023-11-12 20:35:22+0100,2023-11-12 19:35:22,Alicante - Bazan,A8487,Uber Eats,ONLINE,17.4,17.4,1.58,Pepinillos,100,1,0.0
2023-11-12 20:31:36+0100,2023-11-12 19:31:36,Alicante - Bazan,AAQT1Q1Y,Glovo,CARD,42.6,42.6,0.0,La Muergana,1450,1,0.0
2023-11-12 20:31:36+0100,2023-11-12 19:31:36,Alicante - Bazan,AAQT1Q1Y,Glovo,CARD,42.6,42.6,0.0,Madurada HECHA en lugar de carne normal,150,2,0.0
2023-11-12 20:31:36+0100,2023-11-12 19:31:36,Alicante - Bazan,AAQT1Q1Y,Glovo,CARD,42.6,42.6,0.0,Cebolla Caramelizada,100,2,0.0
2023-11-12 20:31:36+0100,2023-11-12 19:31:36,Alicante - Bazan,AAQT1Q1Y,Glovo,CARD,42.6,42.6,0.0,Caprichosa,1290,1,0.0
2023-11-12 20:31:36+0100,2023-11-12 19:31:36,Alicante - Bazan,AAQT1Q1Y,Glovo,CARD,42.6,42.6,0.0,Queso en las patatas,150,1,0.0
2023-11-12 20:31:36+0100,2023-11-12 19:31:36,Alicante - Bazan,AAQT1Q1Y,Glovo,CARD,42.6,42.6,0.0,Arepa Rumbera Remix,770,1,0.0
2023-11-12 20:31:36+0100,2023-11-12 19:31:36,Alicante - Bazan,AAQT1Q1Y,Glovo,CARD,42.6,42.6,0.0,Salsa Tepuy (dentro arepa),100,1,0.0
2023-11-12 20:30:42+0100,2023-11-12 19:30:42,Alicante - Bazan,139186026,Just Eat,CARD,79.79,77.8,7.07,La Vegana,1450,2,0.0
2023-11-12 20:30:42+0100,2023-11-12 19:30:42,Alicante - Bazan,139186026,Just Eat,CARD,79.79,77.8,7.07,(Beyond) Extra de BeyondMeat,200,2,0.0
2023-11-12 20:30:42+0100,2023-11-12 19:30:42,Alicante - Bazan,139186026,Just Eat,CARD,79.79,77.8,7.07,LA UNO,1460,3,0.0
2023-11-12 20:30:42+0100,2023-11-12 19:30:42,Alicante - Bazan,139186026,Just Eat,CARD,79.79,77.8,7.07,Pan Celiaco,100,1,0.0
2023-11-12 20:27:02+0100,2023-11-12 19:27:02,Alicante - Periodista Rodolfo Salazar,10EEA,Uber Eats,ONLINE,61.4,61.4,5.59,Arepa Reina Pepiada,770,1,0.0
2023-11-12 20:27:02+0100,2023-11-12 19:27:02,Alicante - Periodista Rodolfo Salazar,10EEA,Uber Eats,ONLINE,61.4,61.4,5.59,Queso en las patatas,150,1,0.0
2023-11-12 20:27:02+0100,2023-11-12 19:27:02,Alicante - Periodista Rodolfo Salazar,10EEA,Uber Eats,ONLINE,61.4,61.4,5.59,Extra de picante,150,1,0.0
2023-11-12 20:27:02+0100,2023-11-12 19:27:02,Alicante - Periodista Rodolfo Salazar,10EEA,Uber Eats,ONLINE,61.4,61.4,5.59,Patatas guarnición,150,1,0.0
2023-11-12 20:27:02+0100,2023-11-12 19:27:02,Alicante - Periodista Rodolfo Salazar,10EEA,Uber Eats,ONLINE,61.4,61.4,5.59,Tequemix,990,1,0.0
2023-11-12 20:27:02+0100,2023-11-12 19:27:02,Alicante - Periodista Rodolfo Salazar,10EEA,Uber Eats,ONLINE,61.4,61.4,5.59,Provocativos,1050,1,0.0
2023-11-12 20:27:02+0100,2023-11-12 19:27:02,Alicante - Periodista Rodolfo Salazar,10EEA,Uber Eats,ONLINE,61.4,61.4,5.59,Aquarius limon bote,220,2,0.0
2023-11-12 20:27:02+0100,2023-11-12 19:27:02,Alicante - Periodista Rodolfo Salazar,10EEA,Uber Eats,ONLINE,61.4,61.4,5.59,Nachos Anaya,1220,1,0.0
2023-11-12 20:27:02+0100,2023-11-12 19:27:02,Alicante - Periodista Rodolfo Salazar,10EEA,Uber Eats,ONLINE,61.4,61.4,5.59,Trío Criollo,1220,1,0.0
2023-11-12 20:18:52+0100,2023-11-12 19:18:52,Alicante - Periodista Rodolfo Salazar,143,Glovo,CARD,25.4,25.4,0.0,Beety Miranda,1270,2,0.0
2023-11-12 20:11:57+0100,2023-11-12 19:11:57,Alicante - Bazan,AD1UEA12,Glovo,CARD,25.4,25.4,0.0,Beety Miranda,1270,2,0.0
2023-11-12 19:54:47+0100,2023-11-12 18:54:47,Alicante - Bazan,0C618,Uber Eats,ONLINE,45.1,45.1,4.1,Alitas Kentucky (10Und),1590,1,0.0
2023-11-12 19:54:47+0100,2023-11-12 18:54:47,Alicante - Bazan,0C618,Uber Eats,ONLINE,45.1,45.1,4.1,Perla Negra,1430,1,0.0
2023-11-12 19:54:47+0100,2023-11-12 18:54:47,Alicante - Bazan,0C618,Uber Eats,ONLINE,45.1,45.1,4.1,El Zar,1490,1,0.0
2023-11-12 19:53:03+0100,2023-11-12 18:53:03,Alicante - Bazan,BB25A,Uber Eats,ONLINE,29.7,29.7,2.7,Perla Negra,1430,1,0.0
2023-11-12 19:53:03+0100,2023-11-12 18:53:03,Alicante - Bazan,BB25A,Uber Eats,ONLINE,29.7,29.7,2.7,Caprichosa,1290,1,0.0
2023-11-12 19:53:03+0100,2023-11-12 18:53:03,Alicante - Bazan,BB25A,Uber Eats,ONLINE,29.7,29.7,2.7,Boniato frito,150,1,0.0
2023-11-12 19:53:03+0100,2023-11-12 18:53:03,Alicante - Bazan,BB25A,Uber Eats,ONLINE,29.7,29.7,2.7,Queso Cheddar,100,1,0.0
2023-11-12 19:23:37+0100,2023-11-12 18:23:37,Alicante - Bazan,72537,Uber Eats,ONLINE,49.6,49.6,4.5,La Dos,1570,2,0.0
2023-11-12 19:23:37+0100,2023-11-12 18:23:37,Alicante - Bazan,72537,Uber Eats,ONLINE,49.6,49.6,4.5,Jalapeños,100,2,0.0
2023-11-12 19:23:37+0100,2023-11-12 18:23:37,Alicante - Bazan,72537,Uber Eats,ONLINE,49.6,49.6,4.5,Chicken Tenders,770,1,0.0
2023-11-12 19:23:37+0100,2023-11-12 18:23:37,Alicante - Bazan,72537,Uber Eats,ONLINE,49.6,49.6,4.5,Arepa Pelúa,850,1,0.0
2023-11-12 19:08:24+0100,2023-11-12 18:08:24,Alicante - Bazan,A9MTTL9K,Glovo,CARD,36.1,36.1,0.0,Arepa Reina Pepiada,770,1,0.0
2023-11-12 19:08:24+0100,2023-11-12 18:08:24,Alicante - Bazan,A9MTTL9K,Glovo,CARD,36.1,36.1,0.0,Extra de picante,150,2,0.0
2023-11-12 19:08:24+0100,2023-11-12 18:08:24,Alicante - Bazan,A9MTTL9K,Glovo,CARD,36.1,36.1,0.0,Queso Caribeño,150,1,0.0
2023-11-12 19:08:24+0100,2023-11-12 18:08:24,Alicante - Bazan,A9MTTL9K,Glovo,CARD,36.1,36.1,0.0,Tequeños,990,1,0.0
2023-11-12 19:08:24+0100,2023-11-12 18:08:24,Alicante - Bazan,A9MTTL9K,Glovo,CARD,36.1,36.1,0.0,MayoTrufa (Servidas aparte),150,1,0.0
2023-11-12 19:08:24+0100,2023-11-12 18:08:24,Alicante - Bazan,A9MTTL9K,Glovo,CARD,36.1,36.1,0.0,Inglesa,1250,1,0.0
2023-11-12 17:53:35+0100,2023-11-12 16:53:35,Alicante - Bazan,AMCCYLLJ,Glovo,CARD,15.7,15.7,0.0,La Dos,1570,1,0.0
2023-11-12 16:36:13+0100,2023-11-12 15:36:13,Alicante - Bazan,ABYLTYLM,Glovo,CARD,16.0,16.0,0.0,La Muergana,1450,1,0.0
2023-11-12 16:36:13+0100,2023-11-12 15:36:13,Alicante - Bazan,ABYLTYLM,Glovo,CARD,16.0,16.0,0.0,Salsa de queso (Servidas aparte),150,1,0.0
2023-11-12 15:03:43+0100,2023-11-12 14:03:43,Alicante - Periodista Rodolfo Salazar,B2399,Uber Eats,ONLINE,48.5,48.5,4.41,Trío Criollo,1220,1,0.0
2023-11-12 15:03:43+0100,2023-11-12 14:03:43,Alicante - Periodista Rodolfo Salazar,B2399,Uber Eats,ONLINE,48.5,48.5,4.41,La Catira,800,3,0.0
2023-11-12 15:03:43+0100,2023-11-12 14:03:43,Alicante - Periodista Rodolfo Salazar,B2399,Uber Eats,ONLINE,48.5,48.5,4.41,Patatas guarnición,150,3,0.0
2023-11-12 15:03:43+0100,2023-11-12 14:03:43,Alicante - Periodista Rodolfo Salazar,B2399,Uber Eats,ONLINE,48.5,48.5,4.41,Tequenutella PL,390,2,0.0
2023-11-12 13:38:57+0100,2023-11-12 12:38:57,Alicante - Periodista Rodolfo Salazar,C8ACB,Uber Eats,ONLINE,45.0,45.0,4.09,Perla Negra,1430,1,0.0
2023-11-12 13:38:57+0100,2023-11-12 12:38:57,Alicante - Periodista Rodolfo Salazar,C8ACB,Uber Eats,ONLINE,45.0,45.0,4.09,PACK 12 TEQUEÑOS,1780,1,0.0
2023-11-12 13:38:57+0100,2023-11-12 12:38:57,Alicante - Periodista Rodolfo Salazar,C8ACB,Uber Eats,ONLINE,45.0,45.0,4.09,Tropichicken,1290,1,0.0
2023-11-12 13:35:04+0100,2023-11-12 12:35:04,Alicante - Periodista Rodolfo Salazar,342A8,Uber Eats,ONLINE,29.9,29.9,2.72,Patatas Fritas bacon,770,1,0.0
2023-11-12 13:35:04+0100,2023-11-12 12:35:04,Alicante - Periodista Rodolfo Salazar,342A8,Uber Eats,ONLINE,29.9,29.9,2.72,La Muergana,1450,1,0.0
2023-11-12 13:35:04+0100,2023-11-12 12:35:04,Alicante - Periodista Rodolfo Salazar,342A8,Uber Eats,ONLINE,29.9,29.9,2.72,Arepa Sifrina,770,1,0.0
2023-11-12 13:34:29+0100,2023-11-12 12:34:29,Alicante - Bazan,AY8KBYKB,Glovo,CARD,25.1,25.1,0.0,Beety Miranda,1270,1,0.0
2023-11-12 13:34:29+0100,2023-11-12 12:34:29,Alicante - Bazan,AY8KBYKB,Glovo,CARD,25.1,25.1,0.0,Disco de provolone,250,1,0.0
2023-11-12 13:34:29+0100,2023-11-12 12:34:29,Alicante - Bazan,AY8KBYKB,Glovo,CARD,25.1,25.1,0.0,Tequeños,990,1,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Tequenutella PL,390,1,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Tequemix,990,1,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Custom Burger,950,1,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Queso Cheddar,100,1,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Bacon,100,1,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Lechuga,50,1,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Salsa MayoBacon (dentro burger),150,1,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Mamma mia!,1450,2,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Madurada PUNTO en lugar de carne normal,150,1,0.0
2023-11-11 22:38:55+0100,2023-11-11 21:38:55,Alicante - Bazan,AHU65HWL,Glovo,CARD,59.3,59.3,0.0,Mixto de patatas y boniato,150,1,0.0
2023-11-11 22:17:06+0100,2023-11-11 21:17:06,Alicante - Periodista Rodolfo Salazar,D4D37,Uber Eats,ONLINE,14.5,14.5,1.32,La Muergana,1450,1,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,La Muergana,1450,1,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,Boniato frito,150,3,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,Custom Burger,950,1,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,Queso Cheddar,100,1,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,Cebolla crispy,100,1,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,Bacon,100,1,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,Salsa MayoTrufa (dentro burger),150,1,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,MayoTrufa (Servidas aparte),150,1,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,Perla Negra,1430,1,0.0
2023-11-11 21:58:07+0100,2023-11-11 20:58:07,Alicante - Periodista Rodolfo Salazar,782,Glovo,CARD,56.6,56.6,0.0,Tequenutella PL,390,2,0.0
2023-11-11 21:58:05+0100,2023-11-11 20:58:05,Alicante - Periodista Rodolfo Salazar,4609C,Uber Eats,ONLINE,13.4,13.4,1.22,Combo Ego (para 1),1340,1,0.0
2023-11-11 22:06:17+0100,2023-11-11 21:06:17,Alicante - Periodista Rodolfo Salazar,958,Glovo,CARD,14.6,14.6,0.0,LA UNO,1460,1,0.0
2023-11-11 21:57:33+0100,2023-11-11 20:57:33,Alicante - Periodista Rodolfo Salazar,139128878,Just Eat,CARD,44.49,42.5,3.87,La Muergana,1450,1,0.0
2023-11-11 21:57:33+0100,2023-11-11 20:57:33,Alicante - Periodista Rodolfo Salazar,139128878,Just Eat,CARD,44.49,42.5,3.87,Perla Negra,1430,1,0.0
2023-11-11 21:57:33+0100,2023-11-11 20:57:33,Alicante - Periodista Rodolfo Salazar,139128878,Just Eat,CARD,44.49,42.5,3.87,Boniato frito,150,1,0.0
2023-11-11 21:57:33+0100,2023-11-11 20:57:33,Alicante - Periodista Rodolfo Salazar,139128878,Just Eat,CARD,44.49,42.5,3.87,Nachos Anaya,1220,1,0.0
2023-11-11 21:57:33+0100,2023-11-11 20:57:33,Alicante - Periodista Rodolfo Salazar,139127324,Just Eat,CARD,30.79,28.8,2.63,Inglesa,1250,1,0.0
2023-11-11 21:57:33+0100,2023-11-11 20:57:33,Alicante - Periodista Rodolfo Salazar,139127324,Just Eat,CARD,30.79,28.8,2.63,Cheesebacon,1250,1,0.0
2023-11-11 21:57:33+0100,2023-11-11 20:57:33,Alicante - Periodista Rodolfo Salazar,139127324,Just Eat,CARD,30.79,28.8,2.63,Cocacola bote,190,2,0.0
2023-11-11 21:38:52+0100,2023-11-11 20:38:52,Alicante - Bazan,AZ8EWH5R,Glovo,CARD,47.8,47.8,0.0,Ei-ou,1820,2,0.0
2023-11-11 21:38:52+0100,2023-11-11 20:38:52,Alicante - Bazan,AZ8EWH5R,Glovo,CARD,47.8,47.8,0.0,MayoTrufa (Servidas aparte),150,1,0.0
2023-11-11 21:38:52+0100,2023-11-11 20:38:52,Alicante - Bazan,AZ8EWH5R,Glovo,CARD,47.8,47.8,0.0,Tequeños,990,1,0.0
2023-11-11 21:36:13+0100,2023-11-11 20:36:13,Alicante - Bazan,DFD71,Uber Eats,ONLINE,43.5,43.5,3.96,La Muergana,1450,1,0.0
2023-11-11 21:36:13+0100,2023-11-11 20:36:13,Alicante - Bazan,DFD71,Uber Eats,ONLINE,43.5,43.5,3.96,Mamma mia!,1450,2,0.0
2023-11-11 21:39:03+0100,2023-11-11 20:39:03,Alicante - Periodista Rodolfo Salazar,6990C,Uber Eats,ONLINE,18.9,18.9,1.72,Arepa Rumbera Remix,770,2,0.0
2023-11-11 21:39:03+0100,2023-11-11 20:39:03,Alicante - Periodista Rodolfo Salazar,6990C,Uber Eats,ONLINE,18.9,18.9,1.72,Mixto de patatas y boniato guarnición,200,1,0.0
2023-11-11 21:39:03+0100,2023-11-11 20:39:03,Alicante - Periodista Rodolfo Salazar,6990C,Uber Eats,ONLINE,18.9,18.9,1.72,Patatas guarnición,150,1,0.0
2023-11-11 21:30:41+0100,2023-11-11 20:30:41,Alicante - Bazan,AV126S1E,Glovo,CARD,33.5,33.5,0.0,La Muergana,1450,2,0.0
2023-11-11 21:30:41+0100,2023-11-11 20:30:41,Alicante - Bazan,AV126S1E,Glovo,CARD,33.5,33.5,0.0,Mixto de patatas y boniato,150,1,0.0
2023-11-11 21:30:41+0100,2023-11-11 20:30:41,Alicante - Bazan,AV126S1E,Glovo,CARD,33.5,33.5,0.0,Queso en las patatas,150,1,0.0
2023-11-11 21:30:41+0100,2023-11-11 20:30:41,Alicante - Bazan,AV126S1E,Glovo,CARD,33.5,33.5,0.0,MayoBacon (Servidas aparte),150,1,0.0
2023-11-11 21:30:11+0100,2023-11-11 20:30:11,Alicante - Periodista Rodolfo Salazar,F909D,Uber Eats,ONLINE,41.1,41.1,3.74,Caprichosa,1290,1,0.0
2023-11-11 21:30:11+0100,2023-11-11 20:30:11,Alicante - Periodista Rodolfo Salazar,F909D,Uber Eats,ONLINE,41.1,41.1,3.74,Madurada PUNTO en lugar de carne normal,150,1,0.0
2023-11-11 21:30:11+0100,2023-11-11 20:30:11,Alicante - Periodista Rodolfo Salazar,F909D,Uber Eats,ONLINE,41.1,41.1,3.74,Disco de provolone,250,1,0.0
2023-11-11 21:30:11+0100,2023-11-11 20:30:11,Alicante - Periodista Rodolfo Salazar,F909D,Uber Eats,ONLINE,41.1,41.1,3.74,Tequeños,990,1,0.0
2023-11-11 21:30:11+0100,2023-11-11 20:30:11,Alicante - Periodista Rodolfo Salazar,F909D,Uber Eats,ONLINE,41.1,41.1,3.74,Perla Negra,1430,1,0.0
2023-11-11 21:34:37+0100,2023-11-11 20:34:37,Alicante - Bazan,ATV7LVMA,Glovo,CARD,24.2,24.2,0.0,Tequemix,990,1,0.0
2023-11-11 21:34:37+0100,2023-11-11 20:34:37,Alicante - Bazan,ATV7LVMA,Glovo,CARD,24.2,24.2,0.0,Perla Negra,1430,1,0.0
2023-11-11 21:22:27+0100,2023-11-11 20:22:27,Alicante - Periodista Rodolfo Salazar,139120776,Just Eat,CARD,56.59,54.6,4.96,Ei-ou,1820,3,0.0
2023-11-11 21:22:23+0100,2023-11-11 20:22:23,Alicante - Periodista Rodolfo Salazar,139120958,Just Eat,CARD,27.69,25.7,2.34,Perla Negra,1430,1,0.0
2023-11-11 21:22:23+0100,2023-11-11 20:22:23,Alicante - Periodista Rodolfo Salazar,139120958,Just Eat,CARD,27.69,25.7,2.34,Mixto de patatas y boniato,150,1,0.0
2023-11-11 21:22:23+0100,2023-11-11 20:22:23,Alicante - Periodista Rodolfo Salazar,139120958,Just Eat,CARD,27.69,25.7,2.34,Tequemix,990,1,0.0
2023-11-11 21:21:01+0100,2023-11-11 20:21:01,Alicante - Periodista Rodolfo Salazar,139118364,Just Eat,CARD,33.79,31.8,2.89,Arepa Pelúa,850,1,0.0
2023-11-11 21:21:01+0100,2023-11-11 20:21:01,Alicante - Periodista Rodolfo Salazar,139118364,Just Eat,CARD,33.79,31.8,2.89,Patatas Fritas bacon,770,1,0.0
2023-11-11 21:21:01+0100,2023-11-11 20:21:01,Alicante - Periodista Rodolfo Salazar,139118364,Just Eat,CARD,33.79,31.8,2.89,LA UNO,1460,1,0.0
2023-11-11 21:21:01+0100,2023-11-11 20:21:01,Alicante - Periodista Rodolfo Salazar,139118364,Just Eat,CARD,33.79,31.8,2.89,Jalapeños,100,1,0.0
2023-11-11 21:00:53+0100,2023-11-11 20:00:53,Alicante - Periodista Rodolfo Salazar,42A2E,Uber Eats,ONLINE,38.3,38.3,3.48,Custom Burger,950,1,0.0
2023-11-11 21:00:53+0100,2023-11-11 20:00:53,Alicante - Periodista Rodolfo Salazar,42A2E,Uber Eats,ONLINE,38.3,38.3,3.48,Mixto de patatas y boniato,150,2,0.0
2023-11-11 21:00:53+0100,2023-11-11 20:00:53,Alicante - Periodista Rodolfo Salazar,42A2E,Uber Eats,ONLINE,38.3,38.3,3.48,Bacon,100,1,0.0
2023-11-11 21:00:53+0100,2023-11-11 20:00:53,Alicante - Periodista Rodolfo Salazar,42A2E,Uber Eats,ONLINE,38.3,38.3,3.48,Guacamole,200,1,0.0
2023-11-11 21:00:53+0100,2023-11-11 20:00:53,Alicante - Periodista Rodolfo Salazar,42A2E,Uber Eats,ONLINE,38.3,38.3,3.48,Tequeños,990,1,0.0
2023-11-11 21:00:53+0100,2023-11-11 20:00:53,Alicante - Periodista Rodolfo Salazar,42A2E,Uber Eats,ONLINE,38.3,38.3,3.48,Caprichosa,1290,1,0.0
2023-11-11 20:51:34+0100,2023-11-11 19:51:34,Alicante - Periodista Rodolfo Salazar,109,Glovo,CARD,40.7,40.7,0.0,La Dos,1570,1,0.0
2023-11-11 20:51:34+0100,2023-11-11 19:51:34,Alicante - Periodista Rodolfo Salazar,109,Glovo,CARD,40.7,40.7,0.0,Mixto de patatas y boniato,150,1,0.0
2023-11-11 20:51:34+0100,2023-11-11 19:51:34,Alicante - Periodista Rodolfo Salazar,109,Glovo,CARD,40.7,40.7,0.0,Chicken Tenders,770,1,0.0
2023-11-11 20:51:34+0100,2023-11-11 19:51:34,Alicante - Periodista Rodolfo Salazar,109,Glovo,CARD,40.7,40.7,0.0,MayoBacon (Servidas aparte),150,1,0.0
2023-11-11 20:51:34+0100,2023-11-11 19:51:34,Alicante - Periodista Rodolfo Salazar,109,Glovo,CARD,40.7,40.7,0.0,Perla Negra,1430,1,0.0
2023-11-11 20:45:28+0100,2023-11-11 19:45:28,Alicante - Bazan,4FC3B,Uber Eats,ONLINE,16.7,16.7,1.52,La Dos,1570,1,0.0
2023-11-11 20:45:28+0100,2023-11-11 19:45:28,Alicante - Bazan,4FC3B,Uber Eats,ONLINE,16.7,16.7,1.52,Cebolla crispy,100,1,0.0
2023-11-11 20:48:05+0100,2023-11-11 19:48:05,Alicante - Periodista Rodolfo Salazar,44D08,Uber Eats,ONLINE,20.2,20.2,1.83,Combo Ego (para 1),1340,1,0.0
2023-11-11 20:48:05+0100,2023-11-11 19:48:05,Alicante - Periodista Rodolfo Salazar,44D08,Uber Eats,ONLINE,20.2,20.2,1.83,Dos Tequenutellas,290,1,0.0
2023-11-11 20:48:05+0100,2023-11-11 19:48:05,Alicante - Periodista Rodolfo Salazar,44D08,Uber Eats,ONLINE,20.2,20.2,1.83,Tequenutella PL,390,1,0.0
2023-11-11 20:34:25+0100,2023-11-11 19:34:25,Alicante - Bazan,7ECDB,Uber Eats,ONLINE,29.9,29.9,2.73,Tequeños,990,1,0.0
2023-11-11 20:34:25+0100,2023-11-11 19:34:25,Alicante - Bazan,7ECDB,Uber Eats,ONLINE,29.9,29.9,2.73,La Muergana,1450,1,0.0
2023-11-11 20:34:25+0100,2023-11-11 19:34:25,Alicante - Bazan,7ECDB,Uber Eats,ONLINE,29.9,29.9,2.73,Madurada PUNTO en lugar de carne normal,150,1,0.0
2023-11-11 20:34:25+0100,2023-11-11 19:34:25,Alicante - Bazan,7ECDB,Uber Eats,ONLINE,29.9,29.9,2.73,Extra Carne Madurada (dry-aged),350,1,0.0
2023-11-11 20:34:25+0100,2023-11-11 19:34:25,Alicante - Bazan,7ECDB,Uber Eats,ONLINE,29.9,29.9,2.73,Cebolla Cruda,50,1,0.0
2023-11-11 20:38:43+0100,2023-11-11 19:38:43,Alicante - Periodista Rodolfo Salazar,C01A2,Uber Eats,ONLINE,20.0,20.0,1.83,La Vegana,1450,1,0.0
2023-11-11 20:38:43+0100,2023-11-11 19:38:43,Alicante - Periodista Rodolfo Salazar,C01A2,Uber Eats,ONLINE,20.0,20.0,1.83,(Veg) Extra Carne vegetariana,250,1,0.0
2023-11-11 20:38:43+0100,2023-11-11 19:38:43,Alicante - Periodista Rodolfo Salazar,C01A2,Uber Eats,ONLINE,20.0,20.0,1.83,Mixto de patatas y boniato,150,1,0.0
2023-11-11 20:38:43+0100,2023-11-11 19:38:43,Alicante - Periodista Rodolfo Salazar,C01A2,Uber Eats,ONLINE,20.0,20.0,1.83,Tomate,50,1,0.0
2023-11-11 20:38:43+0100,2023-11-11 19:38:43,Alicante - Periodista Rodolfo Salazar,C01A2,Uber Eats,ONLINE,20.0,20.0,1.83,Cebolla Caramelizada,100,1,0.0
2023-11-11 20:32:17+0100,2023-11-11 19:32:17,Alicante - Periodista Rodolfo Salazar,91507,Uber Eats,ONLINE,26.8,26.8,2.44,Combo Duo (Para 2),2680,1,0.0
2023-11-11 20:34:15+0100,2023-11-11 19:34:15,Alicante - Periodista Rodolfo Salazar,625,Glovo,CARD,15.2,15.2,0.0,Beety Miranda,1270,1,0.0
